iteration,query,exec_time_ms,plan_time_ms,total_time_ms,avg_qerror
5,6e,16.909,3.077,19.986,8.5553
5,6f,3666.721,2.605,3669.326,1.7479
5,7a,130.326,14.796,145.122,1.8043
5,7b,126.09,13.179,139.269,1.692
5,7c,2301.314,15.262,2316.576,4.3189
5,8a,832.372,8.969,841.341,1.8719
5,8b,88.583,10.729,99.312,1.8657
5,8c,5827.332,6.213,5833.545,3.67
5,8d,590.776,6.752,597.528,1.3853
5,9a,157.668,18.314,175.982,1.5709
5,9b,935.644,17.038,952.682,1.6208
5,9c,229.826,15.13,244.956,1.9428
5,9d,1528.616,14.168,1542.784,1.2913
6,10a,242.33,7.357,249.687,1.719
6,10b,139.888,6.797,146.685,2.7778
6,10c,18682.416,6.449,18688.865,2.3021
6,11a,43.61,13.34,56.95,2.5712
6,11b,63.398,12.391,75.789,3.1656
6,11c,38.197,12.758,50.955,1.6048
6,11d,39.56,11.809,51.369,1.5931
6,12a,203.7,13.633,217.333,1.6283
6,12b,37.888,13.301,51.189,2.8531
6,12c,570.168,13.665,583.833,1.6924
6,13a,1808.987,17.599,1826.586,2.9739
6,13b,277.139,19.735,296.874,2.1875
6,13c,265.146,20.05,285.196,1.8489
6,13d,2118.773,17.408,2136.181,3.8327
6,14a,906.057,12.552,918.609,2.3784
6,14b,114.082,14.074,128.156,2.5428
6,14c,920.907,12.499,933.406,2.0809
6,15a,265.596,28.657,294.253,1.9585
6,15b,20.01,30.73,50.74,1.5362
6,15c,599.055,27.461,626.516,1.3419
6,15d,849.185,25.046,874.231,1.3445
6,16a,185.242,12.341,197.583,4.0307
6,16b,6707.161,10.972,6718.133,2.6453
6,16c,1019.755,11.495,1031.25,3.0207
6,16d,865.461,12.361,877.822,2.6211
6,17a,4943.293,6.727,4950.02,3.193
6,17b,4627.115,6.412,4633.527,3.2348
6,17c,4553.301,6.56,4559.861,3.4067
6,17d,4598.872,6.501,4605.373,3.511
6,17e,8451.545,6.397,8457.942,2.7821
6,17f,7717.004,6.511,7723.515,2.5184
6,18a,8102.099,7.413,8109.512,1.5024
6,18b,232.022,9.328,241.35,1.7204
6,18c,9093.297,8.097,9101.394,2.0629
6,19a,132.089,62.782,194.871,1.6277
6,19b,55.891,59.604,115.495,1.6434
6,19c,1283.138,54.809,1337.947,2.1564
6,19d,7463.298,48.926,7512.224,3.6201
6,1a,39.503,3.539,43.042,2.2275
6,1b,36.663,3.013,39.676,5.7516
6,1c,38.867,3.119,41.986,1.7117
6,1d,36.897,2.889,39.786,6.2078
6,20a,1820.606,31.875,1852.481,2.0485
6,20b,768.84,32.932,801.772,1.8928
